nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,lmd_diffuseirrad,lmd_pressure,lmd_totalirrad,lmd_temperature,date_time,predicted_pv,predicted_load,predicted_USEP,predicted_cost
1.67,3.14,27.12,81.91,5.76,1.18,100.71,1.67,27.12,2021-01-12 12:00:00,1.03703546e-10,17.845768,151.52584081683062,2704.095001206376
1.625,3.045,27.035,82.22,5.65,1.17,100.67,1.625,27.035,2021-01-12 12:30:00,1.7422997e-12,17.963455,164.4952408097906,2954.902856000551
1.58,2.95,26.95,82.53,5.54,1.16,100.63,1.58,26.95,2021-01-12 13:00:00,3.4771253e-12,17.946754,252.6510596899646,4534.266416094232
1.485,2.735,26.74,83.56,5.345,1.095,100.6,1.485,26.74,2021-01-12 13:30:00,4.936323e-11,18.165426,172.17863856599132,3127.698317642762
1.39,2.52,26.53,84.59,5.15,1.03,100.57,1.39,26.53,2021-01-12 14:00:00,2.6902385e-11,18.115406,173.18026042369075,3137.230728756231
1.25,2.2,26.295,85.815,4.96,0.9,100.555,1.25,26.295,2021-01-12 14:30:00,4.9051393e-13,18.253057,100.04650053023529,1826.1544768288659
1.11,1.88,26.06,87.04,4.77,0.77,100.54,1.11,26.06,2021-01-12 15:00:00,2.8009706e-12,18.512268,117.19453376650873,2169.5366172203308
0.865,1.495,25.81,88.185,4.585,0.635,100.55,0.865,25.81,2021-01-12 15:30:00,6.0615683e-13,18.16566,90.73818725736562,1648.3190587335812
0.62,1.11,25.56,89.33,4.4,0.5,100.56,0.62,25.56,2021-01-12 16:00:00,1.6490517e-11,18.121817,72.10661174310277,1306.7028224973703
0.42,0.73,25.325,90.34,4.205,0.345,100.575,0.42,25.325,2021-01-12 16:30:00,7.324689e-12,18.179255,1.6554702074431293,30.09521504599942
0.22,0.35,25.09,91.35,4.01,0.19,100.59,0.22,25.09,2021-01-12 17:00:00,2.2954019e-11,18.49708,59.72121074443822,1104.6680128353623
0.11,0.175,24.9,92.135,3.835,0.095,100.61,0.11,24.9,2021-01-12 17:30:00,1.4094591e-12,18.432514,177.96952526412656,3280.4257660041158
0.0,0.0,24.71,92.92,3.66,0.0,100.63,0.0,24.71,2021-01-12 18:00:00,2.0262288e-12,18.195625,155.3469082326405,2826.6340871102243
0.0,0.0,24.645,93.13,3.61,0.0,100.66,0.0,24.645,2021-01-12 18:30:00,5.4816286e-12,18.195625,139.39990146756972,2536.468332140084
0.0,0.0,24.58,93.34,3.56,0.0,100.69,0.0,24.58,2021-01-12 19:00:00,3.5647586e-13,17.957455,132.0691135831945,2371.625164060057
0.0,0.0,24.55,93.385,3.54,0.0,100.725,0.0,24.55,2021-01-12 19:30:00,2.2818164e-12,17.848118,128.31452682029294,2290.1728158024603
0.0,0.0,24.52,93.43,3.52,0.0,100.76,0.0,24.52,2021-01-12 20:00:00,2.4765717e-12,18.623068,179.6560696655778,3345.747201994348
0.0,0.0,24.485,93.56,3.47,0.0,100.77,0.0,24.485,2021-01-12 20:30:00,8.57379e-12,18.623068,161.99445255972617,3016.8337056411656
0.0,0.0,24.45,93.69,3.42,0.0,100.78,0.0,24.45,2021-01-12 21:00:00,1.531671e-11,18.635653,167.83848310792197,3127.7797312430253
0.0,0.0,24.4,93.835,3.305,0.0,100.78,0.0,24.4,2021-01-12 21:30:00,1.6537353e-11,18.661793,157.17104564755726,2933.0935194656654
0.0,0.0,24.35,93.98,3.19,0.0,100.78,0.0,24.35,2021-01-12 22:00:00,4.3311402e-13,18.655394,233.02287076975315,4347.133465220728
0.0,0.0,24.305,94.065,3.145,0.0,100.765,0.0,24.305,2021-01-12 22:30:00,4.1942296e-12,18.655394,165.90515442451985,3095.0260224195654
0.0,0.0,24.26,94.15,3.1,0.0,100.75,0.0,24.26,2021-01-12 23:00:00,3.9134977e-11,18.62032,164.06926412468707,3055.0222001597717
0.0,0.0,24.215,94.245,3.09,0.0,100.72,0.0,24.215,2021-01-12 23:30:00,9.364953e-12,18.62032,157.18699074875053,2926.8720675773025
0.0,0.0,24.17,94.34,3.08,0.0,100.69,0.0,24.17,2021-01-13 00:00:00,8.0262194e-12,18.220257,271.2653175354469,4942.523800680272
0.0,0.0,24.11,94.435,3.065,0.0,100.65,0.0,24.11,2021-01-13 00:30:00,2.0551835e-12,18.220257,288.2516057078443,5252.018336658998
0.0,0.0,24.05,94.53,3.05,0.0,100.61,0.0,24.05,2021-01-13 01:00:00,1.9896777e-12,18.230999,264.9993898069008,4831.203610569692
0.0,0.0,23.995,94.61,3.02,0.0,100.585,0.0,23.995,2021-01-13 01:30:00,3.4732542e-12,18.230999,269.5249325664121,4913.70877609239
0.0,0.0,23.94,94.69,2.99,0.0,100.56,0.0,23.94,2021-01-13 02:00:00,3.30964e-13,18.23932,186.29394613698827,3397.874897655231
0.0,0.0,23.905,94.675,2.98,0.0,100.56,0.0,23.905,2021-01-13 02:30:00,5.1572174e-13,18.23932,186.29394613698827,3397.874897655197
0.0,0.0,23.87,94.66,2.97,0.0,100.56,0.0,23.87,2021-01-13 03:00:00,1.2680995e-13,17.84146,146.16365339990912,2607.7729755883242
0.0,0.0,23.855,94.635,3.01,0.0,100.585,0.0,23.855,2021-01-13 03:30:00,6.1505835e-12,17.84146,159.6349217057505,2848.120070215298
0.0,0.0,23.84,94.61,3.05,0.0,100.61,0.0,23.84,2021-01-13 04:00:00,1.130888e-11,17.581469,156.24597994272847,2747.0338527359354
0.0,0.0,23.82,94.585,3.07,0.0,100.635,0.0,23.82,2021-01-13 04:30:00,6.115642e-12,17.581469,160.67229885499873,2824.855041476913
0.0,0.0,23.8,94.56,3.09,0.0,100.66,0.0,23.8,2021-01-13 05:00:00,3.5165645e-11,17.672514,246.98707766747384,4364.882587888834
0.02,0.04,23.89,94.24,3.18,0.025,100.695,0.02,23.89,2021-01-13 05:30:00,3.8216534e-11,17.672514,288.68032281876015,5101.707046528026
0.04,0.08,23.98,93.92,3.27,0.05,100.73,0.04,23.98,2021-01-13 06:00:00,1.3070003e-11,17.657356,235.02029396762015,4149.83699780785
0.19,0.35,24.29,93.25,3.425,0.2,100.775,0.19,24.29,2021-01-13 06:30:00,7.277342e-12,16.625654,257.62939114165795,4283.2571173499955
0.34,0.62,24.6,92.58,3.58,0.35,100.82,0.34,24.6,2021-01-13 07:00:00,7.1468833e-12,15.515704,94.31560652914791,1463.3730334860522
0.53,1.02,24.965,91.42,3.725,0.43,100.85,0.53,24.965,2021-01-13 07:30:00,7.01098e-11,15.107713,67.62855488989453,1021.7127978765318
0.72,1.42,25.33,90.26,3.87,0.51,100.88,0.72,25.33,2021-01-13 08:00:00,2.136306e-13,17.262705,190.1622401310349,3282.7146535211764
0.925,1.795,25.57,88.99,4.015,0.69,100.875,0.925,25.57,2021-01-13 08:30:00,4.6274253e-13,17.182873,49.52841751611746,851.0405080703989
1.13,2.17,25.81,87.72,4.16,0.87,100.87,1.13,25.81,2021-01-13 09:00:00,2.792963e-12,17.425476,25.341838414469148,441.5935970871394
1.215,2.45,25.94,86.845,4.275,0.855,100.85,1.215,25.94,2021-01-13 09:30:00,1.0172228e-12,17.545965,68.47068346365184,1201.3842155792443
1.3,2.73,26.07,85.97,4.39,0.84,100.83,1.3,26.07,2021-01-13 10:00:00,1.3930365e-11,17.698977,100.43927784672094,1777.6724685043243
1.35,2.895,26.15,85.43,4.505,0.87,100.81,1.35,26.15,2021-01-13 10:30:00,9.563253e-13,17.72416,96.90317632250266,1717.5274016481562
1.4,3.06,26.23,84.89,4.62,0.9,100.79,1.4,26.23,2021-01-13 11:00:00,2.8617603e-12,17.7552,111.29422744792396,1976.0512671830606
1.465,3.11,26.22,84.89,4.595,1.0,100.76,1.465,26.22,2021-01-13 11:30:00,1.7616787e-11,17.782211,169.27818911773602,3010.1404765865036
1.53,3.16,26.21,84.89,4.57,1.1,100.73,1.53,26.21,2021-01-13 12:00:00,4.396571e-12,17.664522,179.25114498614187,3166.385794132105
1.49,3.06,26.135,85.16,4.475,1.03,100.685,1.49,26.135,2021-01-13 12:30:00,9.57857e-13,17.808308,156.93869188725162,2794.8125622451275
1.45,2.96,26.06,85.43,4.38,0.96,100.64,1.45,26.06,2021-01-13 13:00:00,1.9245237e-11,17.808308,117.55550079021089,2093.4645651640567
1.235,2.745,25.955,85.89,4.305,0.8,100.605,1.235,25.955,2021-01-13 13:30:00,2.8981807e-11,17.736712,85.83560742911064,1522.4414483127082
1.02,2.53,25.85,86.35,4.23,0.64,100.57,1.02,25.85,2021-01-13 14:00:00,1.64869e-11,17.708967,0.0,0.0
0.84,2.2,25.72,86.985,4.165,0.545,100.56,0.84,25.72,2021-01-13 14:30:00,1.0346108e-11,17.784645,0.0,0.0
0.66,1.87,25.59,87.62,4.1,0.45,100.55,0.66,25.59,2021-01-13 15:00:00,2.1934149e-11,18.054754,0.0,0.0
0.51,1.485,25.425,88.455,3.985,0.38,100.565,0.51,25.425,2021-01-13 15:30:00,1.912711e-11,18.101946,76.15264395973476,1378.5110487148884
0.36,1.1,25.26,89.29,3.87,0.31,100.58,0.36,25.26,2021-01-13 16:00:00,1.5083447e-11,18.059038,220.84365814221007,3988.22401444585
0.23,0.725,25.035,90.265,3.69,0.205,100.6,0.23,25.035,2021-01-13 16:30:00,1.5804103e-13,18.208237,142.40662337850375,2592.973548845515
0.1,0.35,24.81,91.24,3.51,0.1,100.62,0.1,24.81,2021-01-13 17:00:00,9.757272e-12,18.317707,219.83725873341126,4026.9144931596734
0.05,0.175,24.605,91.93,3.35,0.05,100.645,0.05,24.605,2021-01-13 17:30:00,2.4144783e-11,18.192114,188.9287353072491,3437.013090580739
0.0,0.0,24.4,92.62,3.19,0.0,100.67,0.0,24.4,2021-01-13 18:00:00,7.736117e-12,18.215609,287.85328114840735,5243.422818764232
0.0,0.0,24.335,92.81,3.115,0.0,100.705,0.0,24.335,2021-01-13 18:30:00,2.1512367e-11,18.016254,255.9214617001927,4610.746058036439
0.0,0.0,24.27,93.0,3.04,0.0,100.74,0.0,24.27,2021-01-13 19:00:00,2.960578e-11,17.63343,268.43920853370463,4733.503992926537
0.0,0.0,24.235,93.14,2.97,0.0,100.77,0.0,24.235,2021-01-13 19:30:00,1.5671817e-13,17.649633,254.95887109693743,4499.930504955213
0.0,0.0,24.2,93.28,2.9,0.0,100.8,0.0,24.2,2021-01-13 20:00:00,1.4448754e-11,18.574749,206.21531716122914,3830.3977562222444
0.0,0.0,24.17,93.515,2.855,0.0,100.815,0.0,24.17,2021-01-13 20:30:00,1.801417e-11,18.574749,227.94260004754494,4233.976582286429
0.0,0.0,24.14,93.75,2.81,0.0,100.83,0.0,24.14,2021-01-13 21:00:00,4.9442074e-12,18.463694,231.38737582852224,4272.265702759687
0.0,0.0,24.1,93.91,2.81,0.0,100.82,0.0,24.1,2021-01-13 21:30:00,8.152972e-12,18.613474,228.91480597723225,4260.899789270391
0.0,0.0,24.06,94.07,2.81,0.0,100.81,0.0,24.06,2021-01-13 22:00:00,1.638786e-11,18.607075,197.5495232456759,3675.8187952432972
0.0,0.0,24.025,94.18,2.825,0.0,100.795,0.0,24.025,2021-01-13 22:30:00,8.923764e-13,18.607075,198.77234450062812,3698.5719220488472
0.0,0.0,23.99,94.29,2.84,0.0,100.78,0.0,23.99,2021-01-13 23:00:00,3.8484524e-12,18.571999,180.50536761374028,3352.3455068163225
0.0,0.0,23.96,94.355,2.865,0.0,100.75,0.0,23.96,2021-01-13 23:30:00,6.543224e-14,18.571999,184.5172112381353,3426.853462597426
0.0,0.0,23.93,94.42,2.89,0.0,100.72,0.0,23.93,2021-01-14 00:00:00,1.2529899e-11,18.274977,296.85533841265044,5425.024481814684
0.0,0.0,23.89,94.585,2.895,0.0,100.685,0.0,23.89,2021-01-14 00:30:00,1.1699769e-12,18.274977,263.6471626153196,4818.145832909917
0.0,0.0,23.85,94.75,2.9,0.0,100.65,0.0,23.85,2021-01-14 01:00:00,1.834292e-12,18.28572,287.5029043055462,5257.1976073174865
0.0,0.0,23.82,94.84,2.89,0.0,100.625,0.0,23.82,2021-01-14 01:30:00,5.6292887e-12,18.28572,320.9105923462472,5868.081236675813
0.0,0.0,23.79,94.93,2.88,0.0,100.6,0.0,23.79,2021-01-14 02:00:00,2.728968e-11,18.294043,233.63323650203264,4274.096474790979
0.0,0.0,23.76,95.065,2.86,0.0,100.59,0.0,23.76,2021-01-14 02:30:00,3.0595524e-12,18.294043,244.20890966191718,4467.568294337481
0.0,0.0,23.73,95.2,2.84,0.0,100.58,0.0,23.73,2021-01-14 03:00:00,2.9101107e-12,17.929588,202.90001116681444,3637.9136054157916
0.0,0.0,23.725,95.26,2.85,0.0,100.58,0.0,23.725,2021-01-14 03:30:00,5.382592e-12,17.929588,202.90001116681444,3637.91360541529
0.0,0.0,23.72,95.32,2.86,0.0,100.58,0.0,23.72,2021-01-14 04:00:00,6.8227516e-12,17.754776,203.16990801512839,3607.236206747823
0.0,0.0,23.715,95.36,2.85,0.0,100.595,0.0,23.715,2021-01-14 04:30:00,2.9550366e-12,17.754776,201.05370272098236,3569.663455781038
0.0,0.0,23.71,95.4,2.84,0.0,100.61,0.0,23.71,2021-01-14 05:00:00,1.3059293e-14,17.777729,269.58497722753356,4792.608667622259
0.035,0.035,23.805,95.21,2.845,0.04,100.645,0.035,23.805,2021-01-14 05:30:00,1.8663265e-11,17.76257,301.4033697190714,5353.698452865261
0.07,0.07,23.9,95.02,2.85,0.08,100.68,0.07,23.9,2021-01-14 06:00:00,2.0207203e-13,17.76257,323.642550065628,5748.723450519156
0.27,0.315,24.25,94.095,2.98,0.235,100.735,0.27,24.25,2021-01-14 06:30:00,6.12539e-12,17.487556,363.74662152629617,6361.039413749682
0.47,0.56,24.6,93.17,3.11,0.39,100.79,0.47,24.6,2021-01-14 07:00:00,1.2962777e-11,15.773272,274.89377455462784,4335.974277153261
0.75,0.935,25.015,91.815,3.245,0.57,100.84,0.75,25.015,2021-01-14 07:30:00,1.9307399e-12,15.107713,111.17261115664921,1679.5639028150397
1.03,1.31,25.43,90.46,3.38,0.75,100.89,1.03,25.43,2021-01-14 08:00:00,8.3294526e-13,17.313614,132.0004976077297,2285.405663388046
1.265,1.695,25.75,89.065,3.565,0.95,100.895,1.265,25.75,2021-01-14 08:30:00,2.2825912e-12,17.246119,110.55954355207716,1906.7230446845533
1.5,2.08,26.07,87.67,3.75,1.15,100.9,1.5,26.07,2021-01-14 09:00:00,2.4804909e-12,17.808496,164.03161034893438,2921.15627677215
1.68,2.365,26.24,86.545,3.805,1.175,100.875,1.68,26.24,2021-01-14 09:30:00,1.7944136e-12,17.732258,217.60685899531612,3858.660966274176
1.86,2.65,26.41,85.42,3.86,1.2,100.85,1.86,26.41,2021-01-14 10:00:00,3.1554342e-11,17.923906,202.1817497101233,3623.8866767133973
1.975,2.86,26.635,84.215,3.875,1.34,100.82,1.975,26.635,2021-01-14 10:30:00,2.3309256e-12,17.86617,229.88300416833854,4107.1288325817095
2.09,3.07,26.86,83.01,3.89,1.48,100.79,2.09,26.86,2021-01-14 11:00:00,8.288944e-13,17.691467,154.65521437803778,2736.0776215468527
2.04,3.1,27.105,81.88,3.915,1.445,100.765,2.04,27.105,2021-01-14 11:30:00,1.5720363e-11,17.775642,210.18872086662992,3736.239454559839
1.99,3.13,27.35,80.75,3.94,1.41,100.74,1.99,27.35,2021-01-14 12:00:00,4.2250942e-12,17.657955,189.49347396851687,3346.067236128942
1.92,3.035,27.295,80.955,3.9,1.37,100.7,1.92,27.295,2021-01-14 12:30:00,9.758482e-12,17.860289,200.68142339715104,3584.228218802521
1.85,2.94,27.24,81.16,3.86,1.33,100.66,1.85,27.24,2021-01-14 13:00:00,6.3318604e-12,17.91114,333.682493475574,5976.63385618798
1.71,2.74,27.035,82.165,3.805,1.24,100.625,1.71,27.035,2021-01-14 13:30:00,5.377222e-13,17.992285,366.5502162717029,6595.075957971919
1.57,2.54,26.83,83.17,3.75,1.15,100.59,1.57,26.83,2021-01-14 14:00:00,4.4426287e-13,18.043629,274.68664751438064,4956.343959003134
1.42,2.195,26.6,84.305,3.69,1.09,100.585,1.42,26.6,2021-01-14 14:30:00,3.849987e-12,18.09151,181.2478474832775,3279.0472452214917
1.27,1.85,26.37,85.44,3.63,1.03,100.58,1.27,26.37,2021-01-14 15:00:00,3.0341986e-11,18.310823,158.8024667114426,2907.803859911799
0.975,1.46,26.14,86.68,3.535,0.825,100.595,0.975,26.14,2021-01-14 15:30:00,2.3597123e-11,18.346228,138.52882603861028,2541.481427073412
0.68,1.07,25.91,87.92,3.44,0.62,100.61,0.68,25.91,2021-01-14 16:00:00,1.1059454e-11,17.761219,79.99688949611777,1420.8422736584628
0.42,0.7,25.625,89.255,3.295,0.38,100.63,0.42,25.625,2021-01-14 16:30:00,2.0197977e-11,17.92372,126.28393655586555,2263.4779193225477
0.16,0.33,25.34,90.59,3.15,0.14,100.65,0.16,25.34,2021-01-14 17:00:00,1.0682222e-12,18.487946,189.29220179310929,3499.6240049719054
0.08,0.165,25.08,91.415,3.025,0.07,100.685,0.08,25.08,2021-01-14 17:30:00,2.333796e-11,18.360023,193.80564700791632,3558.276136590702
0.0,0.0,24.82,92.24,2.9,0.0,100.72,0.0,24.82,2021-01-14 18:00:00,8.908158e-12,18.318954,250.5457631354755,4589.736309771441
0.0,0.0,24.73,92.36,2.855,0.0,100.755,0.0,24.73,2021-01-14 18:30:00,3.3365902e-13,18.22582,315.22670828976356,5745.265244481633
0.0,0.0,24.64,92.48,2.81,0.0,100.79,0.0,24.64,2021-01-14 19:00:00,5.926093e-12,17.687115,302.5844033469238,5351.845139201633
0.0,0.0,24.575,92.61,2.74,0.0,100.815,0.0,24.575,2021-01-14 19:30:00,1.1363562e-11,17.687115,208.47661828585078,3687.349922430576
0.0,0.0,24.51,92.74,2.67,0.0,100.84,0.0,24.51,2021-01-14 20:00:00,8.706088e-11,18.414259,187.93403664169034,3460.666025619215
0.0,0.0,24.45,92.84,2.595,0.0,100.845,0.0,24.45,2021-01-14 20:30:00,3.7131628e-11,18.414259,167.86902594250415,3091.1837217767575
0.0,0.0,24.39,92.94,2.52,0.0,100.85,0.0,24.39,2021-01-14 21:00:00,3.0099992e-12,18.426844,170.97619464652573,3150.55166646465
0.0,0.0,24.33,93.08,2.51,0.0,100.83,0.0,24.33,2021-01-14 21:30:00,1.8939522e-12,18.426844,171.41089572135667,3158.561835357382
0.0,0.0,24.27,93.22,2.5,0.0,100.81,0.0,24.27,2021-01-14 22:00:00,1.3598192e-12,18.544085,154.20729878857563,2859.6332563555334
0.0,0.0,24.205,93.405,2.49,0.0,100.785,0.0,24.205,2021-01-14 22:30:00,4.878457e-12,18.544085,152.20594149176898,2822.519916527648
0.0,0.0,24.14,93.59,2.48,0.0,100.76,0.0,24.14,2021-01-14 23:00:00,7.751242e-12,18.553638,140.06253128217244,2598.6695027720175
0.0,0.0,24.065,93.79,2.425,0.0,100.725,0.0,24.065,2021-01-14 23:30:00,7.743012e-12,18.579779,137.1613226499087,2548.427062181936
0.0,0.0,23.99,93.99,2.37,0.0,100.69,0.0,23.99,2021-01-15 00:00:00,7.486399e-12,18.234093,177.4239225634087,3235.1643044446646
0.0,0.0,23.935,94.18,2.335,0.0,100.645,0.0,23.935,2021-01-15 00:30:00,6.2845024e-12,18.234093,180.21402263905912,3286.039248703577
0.0,0.0,23.88,94.37,2.3,0.0,100.6,0.0,23.88,2021-01-15 01:00:00,1.2769447e-12,18.244837,160.01419824661997,2919.432964695063
0.0,0.0,23.84,94.46,2.285,0.0,100.57,0.0,23.84,2021-01-15 01:30:00,1.5531043e-12,18.244837,159.40340952119706,2908.289223958241
0.0,0.0,23.8,94.55,2.27,0.0,100.54,0.0,23.8,2021-01-15 02:00:00,9.0142255e-13,18.08964,116.50987481778188,2107.6216918986347
0.0,0.0,23.77,94.635,2.27,0.0,100.535,0.0,23.77,2021-01-15 02:30:00,6.305941e-14,18.08964,115.57231680612094,2090.66160498867
0.0,0.0,23.74,94.72,2.27,0.0,100.53,0.0,23.74,2021-01-15 03:00:00,1.5205111e-11,17.842632,100.52037515418886,1793.5480623766064
0.0,0.0,23.715,94.745,2.235,0.0,100.545,0.0,23.715,2021-01-15 03:30:00,3.240343e-13,17.842632,106.2019471675658,1894.9222609942844
0.0,0.0,23.69,94.77,2.2,0.0,100.56,0.0,23.69,2021-01-15 04:00:00,5.438348e-12,17.697985,107.89587019963976,1909.5394923545846
0.0,0.0,23.665,94.825,2.17,0.0,100.58,0.0,23.665,2021-01-15 04:30:00,1.0989705e-11,17.697985,110.47531318415938,1955.1904356023408
0.0,0.0,23.64,94.88,2.14,0.0,100.6,0.0,23.64,2021-01-15 05:00:00,2.6478494e-14,17.720938,152.57909255649926,2703.8446392899814
0.035,0.04,23.83,94.485,2.18,0.04,100.62,0.035,23.83,2021-01-15 05:30:00,5.0388964e-12,17.705778,139.92585147325795,2477.4960626457732
0.07,0.08,24.02,94.09,2.22,0.08,100.64,0.07,24.02,2021-01-15 06:00:00,8.793143e-13,17.705778,141.81910013977048,2511.01750323442
0.315,0.395,24.55,92.455,2.445,0.27,100.68,0.315,24.55,2021-01-15 06:30:00,4.106169e-12,16.758717,135.97732532141904,2278.8055134780375
0.56,0.71,25.08,90.82,2.67,0.46,100.72,0.56,25.08,2021-01-15 07:00:00,2.4234694e-12,15.773507,96.4423791933386,1521.234543302547
0.93,1.12,25.56,88.8,2.835,0.625,100.75,0.93,25.56,2021-01-15 07:30:00,4.036214e-12,15.678255,121.66056065746433,1907.4252934302024
1.3,1.53,26.04,86.78,3.0,0.79,100.78,1.3,26.04,2021-01-15 08:00:00,6.1775073e-12,17.335037,123.54666037585261,2141.6859288410756
1.64,1.905,26.355,85.31,3.09,0.91,100.78,1.64,26.355,2021-01-15 08:30:00,1.15360855e-11,17.647629,110.57884328083965,1951.454401468125
1.98,2.28,26.67,83.84,3.18,1.03,100.78,1.98,26.67,2021-01-15 09:00:00,2.457647e-11,17.652609,197.39499243901278,3484.5366200789977
2.175,2.58,26.97,82.455,3.16,1.02,100.755,2.175,26.97,2021-01-15 09:30:00,1.2922957e-11,17.828228,170.06615866256303,3031.978251718151
2.37,2.88,27.27,81.07,3.14,1.01,100.73,2.37,27.27,2021-01-15 10:00:00,1.502745e-11,18.084892,207.0058026937275,3743.67758508626
2.56,3.05,27.55,79.8,3.055,1.155,100.695,2.56,27.55,2021-01-15 10:30:00,4.87316e-14,17.902338,202.9192886671425,3632.729692438744
2.75,3.22,27.83,78.53,2.97,1.3,100.66,2.75,27.83,2021-01-15 11:00:00,2.2418044e-12,17.862614,101.73038204500153,1817.170546542165
2.765,3.26,28.0,77.645,2.82,1.24,100.61,2.765,28.0,2021-01-15 11:30:00,7.492916e-11,17.954903,107.70900620882891,1933.9047586978504
2.78,3.3,28.17,76.76,2.67,1.18,100.56,2.78,28.17,2021-01-15 12:00:00,2.3430541e-12,18.164658,121.53738633595435,2207.685057006199
2.715,3.205,28.18,76.425,2.465,1.16,100.515,2.715,28.18,2021-01-15 12:30:00,3.5705852e-12,18.247921,202.80412900897304,3700.7537246288243
2.65,3.11,28.19,76.09,2.26,1.14,100.47,2.65,28.19,2021-01-15 13:00:00,6.723743e-12,18.286459,169.93351441927524,3107.4822441528427
2.425,2.88,28.085,76.38,2.1,1.105,100.425,2.425,28.085,2021-01-15 13:30:00,1.036944e-11,18.263418,222.01222255736872,4054.702021671952
2.2,2.65,27.98,76.67,1.94,1.07,100.38,2.2,27.98,2021-01-15 14:00:00,2.5136646e-11,18.275816,180.04351521319924,3290.4421560251044
1.895,2.31,27.865,77.46,1.93,1.115,100.375,1.895,27.865,2021-01-15 14:30:00,1.455782e-12,18.31909,161.6446768390939,2961.183383036041
1.59,1.97,27.75,78.25,1.92,1.16,100.37,1.59,27.75,2021-01-15 15:00:00,2.1466705e-11,18.364828,140.7751992469342,2585.312320832654
1.24,1.56,27.56,79.425,1.98,0.93,100.39,1.24,27.56,2021-01-15 15:30:00,8.7788983e-13,18.595676,221.67010656674282,4122.105480600428
0.89,1.15,27.37,80.6,2.04,0.7,100.41,0.89,27.37,2021-01-15 16:00:00,9.314108e-13,18.486416,148.05684359283453,2737.0404023039355
0.575,0.765,26.97,82.815,2.025,0.475,100.44,0.575,26.97,2021-01-15 16:30:00,3.071029e-12,18.529486,148.9558468502823,2760.075278829993
0.26,0.38,26.57,85.03,2.01,0.25,100.47,0.26,26.57,2021-01-15 17:00:00,6.9392023e-12,18.583868,132.50279151023074,2462.414387056729
0.13,0.19,26.06,87.37,2.005,0.125,100.51,0.13,26.06,2021-01-15 17:30:00,7.208895e-14,18.53231,133.8399673505634,2480.36376533051
0.0,0.0,25.55,89.71,2.0,0.0,100.55,0.0,25.55,2021-01-15 18:00:00,6.3971295e-13,18.50316,123.82941298628997,2291.235441191322
0.0,0.0,25.36,90.305,2.1,0.0,100.595,0.0,25.36,2021-01-15 18:30:00,1.8638994e-12,18.53785,126.75780272472015,2349.8171332402167
0.0,0.0,25.17,90.9,2.2,0.0,100.64,0.0,25.17,2021-01-15 19:00:00,1.7989655e-11,17.69524,112.00134320056492,1981.8906482543491
0.0,0.0,25.04,91.195,2.25,0.0,100.68,0.0,25.04,2021-01-15 19:30:00,3.1851347e-12,17.664112,106.54231957945002,1881.9754657908586
0.0,0.0,24.91,91.49,2.3,0.0,100.72,0.0,24.91,2021-01-15 20:00:00,1.812531e-12,18.86704,113.17209657614401,2135.222472985767
0.0,0.0,24.795,91.71,2.335,0.0,100.74,0.0,24.795,2021-01-15 20:30:00,2.010035e-12,18.86704,135.87900517457166,2563.634625788577
0.0,0.0,24.68,91.93,2.37,0.0,100.76,0.0,24.68,2021-01-15 21:00:00,6.295873e-13,18.575377,139.83806249324837,2597.5447297615606
0.0,0.0,24.6,92.03,2.39,0.0,100.755,0.0,24.6,2021-01-15 21:30:00,1.3705149e-13,18.575377,140.6006009420828,2611.7091689257236
0.0,0.0,24.52,92.13,2.41,0.0,100.75,0.0,24.52,2021-01-15 22:00:00,1.3357688e-11,18.539946,122.66474608775178,2274.197768568991
0.0,0.0,24.465,92.24,2.41,0.0,100.735,0.0,24.465,2021-01-15 22:30:00,7.078559e-13,18.407427,118.63027414222552,2183.6781112629196
0.0,0.0,24.41,92.35,2.41,0.0,100.72,0.0,24.41,2021-01-15 23:00:00,6.747485e-12,18.41698,120.329879501703,2216.112984184462
0.0,0.0,24.35,92.58,2.395,0.0,100.69,0.0,24.35,2021-01-15 23:30:00,6.6460682e-12,18.41698,137.4161682761828,2530.790822818179
0.0,0.0,24.29,92.81,2.38,0.0,100.66,0.0,24.29,2021-01-16 00:00:00,1.7730185e-11,18.132818,192.77455097682375,3495.545847891049
0.0,0.0,24.22,93.06,2.37,0.0,100.62,0.0,24.22,2021-01-16 00:30:00,1.6512108e-11,18.132818,203.66952515371625,3693.1024317553956
0.0,0.0,24.15,93.31,2.36,0.0,100.58,0.0,24.15,2021-01-16 01:00:00,6.68043e-13,18.143562,171.33047775767795,3108.5451456859364
0.0,0.0,24.08,93.54,2.35,0.0,100.55,0.0,24.08,2021-01-16 01:30:00,8.5401075e-11,18.143562,169.3687618019,3072.9526306015405
0.0,0.0,24.01,93.77,2.34,0.0,100.52,0.0,24.01,2021-01-16 02:00:00,3.511755e-13,18.014505,129.0645525592308,2325.034027400981
