INFORMATION TYPE,DATE,PERIOD,USEP ($/MWh),LCP ($/MWh),DEMAND (MW),TCL (MW)
USEP,19 Sep 2020,29,62.65,0.0,5813.966,0.0
USEP,19 Sep 2020,30,61.35,0.0,5795.338,0.0
USEP,19 Sep 2020,31,60.91,0.0,5777.063,0.0
USEP,19 Sep 2020,32,62.66,0.0,5778.206,0.0
USEP,19 Sep 2020,33,60.9,0.0,5761.676,0.0
USEP,19 Sep 2020,34,61.34,0.0,5770.563,0.0
USEP,19 Sep 2020,35,60.66,0.0,5757.377,0.0
USEP,19 Sep 2020,36,60.67,0.0,5761.855,0.0
USEP,19 Sep 2020,37,60.64,0.0,5804.095,0.0
USEP,19 Sep 2020,38,62.66,0.0,5894.092,0.0
USEP,19 Sep 2020,39,62.66,0.0,5956.764,0.0
USEP,19 Sep 2020,40,62.67,0.0,5978.602,0.0
USEP,19 Sep 2020,41,64.55,0.0,5991.434,0.0
USEP,19 Sep 2020,42,64.56,0.0,5998.377,0.0
USEP,19 Sep 2020,43,62.81,0.0,5976.723,0.0
USEP,19 Sep 2020,44,62.67,0.0,5920.334,0.0
USEP,19 Sep 2020,45,62.66,0.0,5816.943,0.0
USEP,19 Sep 2020,46,67.77,0.0,5712.722,0.0
USEP,19 Sep 2020,47,68.77,0.0,5643.375,0.0
USEP,19 Sep 2020,48,68.73,0.0,5547.151,0.0
USEP,20 Sep 2020,1,68.73,0.0,5453.009,0.0
USEP,20 Sep 2020,2,68.72,0.0,5358.023,0.0
USEP,20 Sep 2020,3,67.77,0.0,5261.048,0.0
USEP,20 Sep 2020,4,65.69,0.0,5184.118,0.0
USEP,20 Sep 2020,5,63.67,0.0,5127.648,0.0
USEP,20 Sep 2020,6,62.61,0.0,5077.745,0.0
USEP,20 Sep 2020,7,62.29,0.0,5017.215,0.0
USEP,20 Sep 2020,8,62.19,0.0,5006.077,0.0
USEP,20 Sep 2020,9,62.17,0.0,4976.55,0.0
USEP,20 Sep 2020,10,62.2,0.0,4990.238,0.0
USEP,20 Sep 2020,11,62.37,0.0,5021.206,0.0
USEP,20 Sep 2020,12,62.6,0.0,5060.076,0.0
USEP,20 Sep 2020,13,62.57,0.0,5103.231,0.0
USEP,20 Sep 2020,14,62.62,0.0,5135.118,0.0
USEP,20 Sep 2020,15,62.56,0.0,5166.022,0.0
USEP,20 Sep 2020,16,62.64,0.0,5239.488,0.0
USEP,20 Sep 2020,17,63.62,0.0,5360.09,0.0
USEP,20 Sep 2020,18,62.89,0.0,5470.688,0.0
USEP,20 Sep 2020,19,63.71,0.0,5547.241,0.0
USEP,20 Sep 2020,20,66.81,0.0,5626.373,0.0
USEP,20 Sep 2020,21,66.8,0.0,5665.676,0.0
USEP,20 Sep 2020,22,67.37,0.0,5698.478,0.0
USEP,20 Sep 2020,23,68.72,0.0,5700.908,0.0
USEP,20 Sep 2020,24,68.71,0.0,5687.087,0.0
USEP,20 Sep 2020,25,68.42,0.0,5658.415,0.0
USEP,20 Sep 2020,26,66.85,0.0,5678.881,0.0
USEP,20 Sep 2020,27,66.41,0.0,5742.08,0.0
USEP,20 Sep 2020,28,68.42,0.0,5788.042,0.0
USEP,20 Sep 2020,29,68.92,0.0,5743.208,0.0
USEP,20 Sep 2020,30,68.75,0.0,5687.325,0.0
USEP,20 Sep 2020,31,66.81,0.0,5639.906,0.0
USEP,20 Sep 2020,32,67.23,0.0,5645.055,0.0
USEP,20 Sep 2020,33,66.81,0.0,5659.324,0.0
USEP,20 Sep 2020,34,66.81,0.0,5645.13,0.0
USEP,20 Sep 2020,35,67.9,0.0,5666.883,0.0
USEP,20 Sep 2020,36,68.93,0.0,5691.038,0.0
USEP,20 Sep 2020,37,67.87,0.0,5764.186,0.0
USEP,20 Sep 2020,38,69.28,0.0,5866.305,0.0
USEP,20 Sep 2020,39,73.85,0.0,5934.334,0.0
USEP,20 Sep 2020,40,75.03,0.0,5986.181,0.0
USEP,20 Sep 2020,41,76.26,0.0,6024.823,0.0
USEP,20 Sep 2020,42,76.65,0.0,6054.871,0.0
USEP,20 Sep 2020,43,75.48,0.0,6025.941,0.0
USEP,20 Sep 2020,44,69.52,0.0,5950.323,0.0
USEP,20 Sep 2020,45,68.92,0.0,5832.926,0.0
USEP,20 Sep 2020,46,68.74,0.0,5718.219,0.0
USEP,20 Sep 2020,47,68.8,0.0,5599.774,0.0
USEP,20 Sep 2020,48,66.84,0.0,5415.367,0.0
USEP,21 Sep 2020,1,62.36,0.0,5244.339,0.0
USEP,21 Sep 2020,2,62.13,0.0,5138.816,0.0
USEP,21 Sep 2020,3,62.01,0.0,5133.473,0.0
USEP,21 Sep 2020,4,60.55,0.0,5059.057,0.0
USEP,21 Sep 2020,5,59.92,0.0,5005.232,0.0
USEP,21 Sep 2020,6,59.52,0.0,4952.058,0.0
USEP,21 Sep 2020,7,58.73,0.0,4931.105,0.0
USEP,21 Sep 2020,8,58.72,0.0,4913.774,0.0
USEP,21 Sep 2020,9,58.52,0.0,4906.265,0.0
USEP,21 Sep 2020,10,58.51,0.0,4915.996,0.0
USEP,21 Sep 2020,11,59.85,0.0,5006.907,0.0
USEP,21 Sep 2020,12,62.49,0.0,5175.316,0.0
USEP,21 Sep 2020,13,62.7,0.0,5368.236,0.0
USEP,21 Sep 2020,14,64.68,0.0,5565.013,0.0
USEP,21 Sep 2020,15,66.82,0.0,5766.775,0.0
USEP,21 Sep 2020,16,70.0,0.0,6029.495,0.0
USEP,21 Sep 2020,17,73.91,0.0,6254.75,0.0
USEP,21 Sep 2020,18,84.07,0.0,6434.868,0.0
USEP,21 Sep 2020,19,127.06,0.0,6509.666,0.0
USEP,21 Sep 2020,20,114.33,0.0,6570.996,0.0
USEP,21 Sep 2020,21,215.75,0.0,6620.82,0.0
USEP,21 Sep 2020,22,163.69,4500.0,6613.36,28.583
USEP,21 Sep 2020,23,266.54,0.0,6633.439,0.0
USEP,21 Sep 2020,24,134.49,0.0,6580.638,0.0
USEP,21 Sep 2020,25,150.52,0.0,6548.676,0.0
USEP,21 Sep 2020,26,200.8,0.0,6562.458,0.0
USEP,21 Sep 2020,27,201.04,0.0,6595.14,0.0
USEP,21 Sep 2020,28,232.68,0.0,6573.844,0.0
USEP,21 Sep 2020,29,128.88,0.0,6538.005,0.0
USEP,21 Sep 2020,30,116.31,0.0,6511.167,0.0
USEP,21 Sep 2020,31,112.05,0.0,6491.456,0.0
USEP,21 Sep 2020,32,81.46,0.0,6481.924,0.0
USEP,21 Sep 2020,33,81.46,0.0,6474.364,0.0
USEP,21 Sep 2020,34,81.12,0.0,6444.698,0.0
USEP,21 Sep 2020,35,73.87,0.0,6376.59,0.0
USEP,21 Sep 2020,36,69.39,0.0,6271.981,0.0
USEP,21 Sep 2020,37,69.22,0.0,6210.954,0.0
USEP,21 Sep 2020,38,69.46,0.0,6227.912,0.0
USEP,21 Sep 2020,39,74.05,0.0,6244.576,0.0
USEP,21 Sep 2020,40,73.88,0.0,6230.014,0.0
USEP,21 Sep 2020,41,71.24,0.0,6192.297,0.0
USEP,21 Sep 2020,42,69.25,0.0,6144.476,0.0
USEP,21 Sep 2020,43,68.86,0.0,6080.78,0.0
USEP,21 Sep 2020,44,68.75,0.0,5928.32,0.0
USEP,21 Sep 2020,45,68.46,0.0,5785.393,0.0
USEP,21 Sep 2020,46,66.11,0.0,5636.601,0.0
USEP,21 Sep 2020,47,65.67,0.0,5497.943,0.0
USEP,21 Sep 2020,48,62.61,0.0,5324.103,0.0
USEP,22 Sep 2020,1,58.63,0.0,5180.912,0.0
USEP,22 Sep 2020,2,57.05,0.0,5087.168,0.0
USEP,22 Sep 2020,3,56.38,0.0,5044.137,0.0
USEP,22 Sep 2020,4,56.11,0.0,4987.405,0.0
USEP,22 Sep 2020,5,55.35,0.0,4945.751,0.0
USEP,22 Sep 2020,6,55.19,0.0,4904.485,0.0
USEP,22 Sep 2020,7,54.17,0.0,4877.18,0.0
USEP,22 Sep 2020,8,54.17,0.0,4873.811,0.0
USEP,22 Sep 2020,9,54.17,0.0,4864.566,0.0
USEP,22 Sep 2020,10,54.24,0.0,4900.445,0.0
USEP,22 Sep 2020,11,55.43,0.0,4973.832,0.0
USEP,22 Sep 2020,12,59.49,0.0,5138.493,0.0
USEP,22 Sep 2020,13,60.53,0.0,5321.846,0.0
USEP,22 Sep 2020,14,62.63,0.0,5505.662,0.0
USEP,22 Sep 2020,15,64.4,0.0,5705.043,0.0
USEP,22 Sep 2020,16,67.55,0.0,5944.264,0.0
USEP,22 Sep 2020,17,68.39,0.0,6165.876,0.0
USEP,22 Sep 2020,18,76.02,0.0,6314.042,0.0
USEP,22 Sep 2020,19,68.44,0.0,6385.486,0.0
USEP,22 Sep 2020,20,74.88,0.0,6453.093,0.0
USEP,22 Sep 2020,21,76.05,0.0,6502.698,0.0
USEP,22 Sep 2020,22,81.68,0.0,6532.474,0.0
USEP,22 Sep 2020,23,78.62,0.0,6510.73,0.0
USEP,22 Sep 2020,24,74.88,0.0,6456.746,0.0
USEP,22 Sep 2020,25,71.52,0.0,6407.036,0.0
USEP,22 Sep 2020,26,74.6,0.0,6418.059,0.0
USEP,22 Sep 2020,27,82.89,0.0,6494.572,0.0
USEP,22 Sep 2020,28,85.28,0.0,6514.174,0.0
USEP,22 Sep 2020,29,95.62,0.0,6529.323,0.0
USEP,22 Sep 2020,30,94.19,0.0,6517.385,0.0
USEP,22 Sep 2020,31,95.52,0.0,6522.901,0.0
USEP,22 Sep 2020,32,98.96,0.0,6546.404,0.0
USEP,22 Sep 2020,33,113.69,0.0,6570.375,0.0
USEP,22 Sep 2020,34,103.8,0.0,6564.292,0.0
USEP,22 Sep 2020,35,95.58,0.0,6512.802,0.0
USEP,22 Sep 2020,36,88.24,0.0,6403.522,0.0
USEP,22 Sep 2020,37,76.06,0.0,6365.248,0.0
USEP,22 Sep 2020,38,77.3,0.0,6368.096,0.0
USEP,22 Sep 2020,39,86.11,0.0,6390.903,0.0
USEP,22 Sep 2020,40,85.29,0.0,6357.594,0.0
USEP,22 Sep 2020,41,91.39,0.0,6310.255,0.0
USEP,22 Sep 2020,42,77.83,0.0,6243.771,0.0
USEP,22 Sep 2020,43,74.03,0.0,6161.344,0.0
USEP,22 Sep 2020,44,66.9,0.0,6020.887,0.0
USEP,22 Sep 2020,45,67.99,0.0,5867.478,0.0
USEP,22 Sep 2020,46,67.72,0.0,5718.402,0.0
USEP,22 Sep 2020,47,65.71,0.0,5570.724,0.0
USEP,22 Sep 2020,48,62.64,0.0,5403.309,0.0
USEP,23 Sep 2020,1,60.62,0.0,5251.814,0.0
USEP,23 Sep 2020,2,59.37,0.0,5153.477,0.0
USEP,23 Sep 2020,3,56.8,0.0,5090.016,0.0
USEP,23 Sep 2020,4,55.78,0.0,5026.986,0.0
USEP,23 Sep 2020,5,54.81,0.0,4975.442,0.0
USEP,23 Sep 2020,6,53.55,0.0,4930.389,0.0
USEP,23 Sep 2020,7,53.2,0.0,4900.231,0.0
USEP,23 Sep 2020,8,53.2,0.0,4895.793,0.0
USEP,23 Sep 2020,9,53.47,0.0,4897.597,0.0
USEP,23 Sep 2020,10,53.54,0.0,4918.794,0.0
USEP,23 Sep 2020,11,54.81,0.0,4996.311,0.0
USEP,23 Sep 2020,12,60.51,0.0,5156.39,0.0
USEP,23 Sep 2020,13,62.64,0.0,5343.828,0.0
USEP,23 Sep 2020,14,64.43,0.0,5513.569,0.0
USEP,23 Sep 2020,15,64.42,0.0,5700.009,0.0
USEP,23 Sep 2020,16,66.88,0.0,5942.366,0.0
USEP,23 Sep 2020,17,67.84,0.0,6157.815,0.0
USEP,23 Sep 2020,18,74.62,0.0,6301.428,0.0
USEP,23 Sep 2020,19,68.44,0.0,6391.718,0.0
USEP,23 Sep 2020,20,74.02,0.0,6458.952,0.0
USEP,23 Sep 2020,21,76.08,0.0,6508.324,0.0
USEP,23 Sep 2020,22,81.77,0.0,6543.949,0.0
USEP,23 Sep 2020,23,86.71,0.0,6553.631,0.0
USEP,23 Sep 2020,24,76.09,0.0,6487.391,0.0
USEP,23 Sep 2020,25,75.56,0.0,6442.591,0.0
USEP,23 Sep 2020,26,76.09,0.0,6453.5,0.0
USEP,23 Sep 2020,27,82.47,0.0,6508.692,0.0
USEP,23 Sep 2020,28,88.2,0.0,6544.725,0.0
USEP,23 Sep 2020,29,89.13,0.0,6548.059,0.0
USEP,23 Sep 2020,30,89.3,0.0,6551.34,0.0
USEP,23 Sep 2020,31,86.67,0.0,6533.04,0.0
USEP,23 Sep 2020,32,86.87,0.0,6540.331,0.0
USEP,23 Sep 2020,33,92.49,0.0,6546.504,0.0
USEP,23 Sep 2020,34,91.37,0.0,6563.427,0.0
USEP,23 Sep 2020,35,86.57,0.0,6490.358,0.0
USEP,23 Sep 2020,36,75.63,0.0,6384.363,0.0
USEP,23 Sep 2020,37,76.6,0.0,6339.056,0.0
USEP,23 Sep 2020,38,81.42,0.0,6385.814,0.0
USEP,23 Sep 2020,39,97.51,0.0,6410.5,0.0
USEP,23 Sep 2020,40,95.87,0.0,6376.749,0.0
USEP,23 Sep 2020,41,86.66,0.0,6328.132,0.0
USEP,23 Sep 2020,42,95.84,0.0,6295.136,0.0
USEP,23 Sep 2020,43,91.4,0.0,6230.312,0.0
USEP,23 Sep 2020,44,95.86,0.0,6093.473,0.0
USEP,23 Sep 2020,45,70.77,0.0,5949.557,0.0
USEP,23 Sep 2020,46,69.03,0.0,5811.724,0.0
USEP,23 Sep 2020,47,68.74,0.0,5678.131,0.0
USEP,23 Sep 2020,48,65.7,0.0,5535.611,0.0
USEP,24 Sep 2020,1,68.73,0.0,5396.406,0.0
USEP,24 Sep 2020,2,67.92,0.0,5298.85,0.0
USEP,24 Sep 2020,3,65.78,0.0,5226.174,0.0
USEP,24 Sep 2020,4,64.24,0.0,5155.202,0.0
USEP,24 Sep 2020,5,63.71,0.0,5103.241,0.0
USEP,24 Sep 2020,6,62.55,0.0,5054.619,0.0
USEP,24 Sep 2020,7,62.33,0.0,5022.19,0.0
USEP,24 Sep 2020,8,60.56,0.0,5013.005,0.0
USEP,24 Sep 2020,9,60.56,0.0,5007.986,0.0
USEP,24 Sep 2020,10,60.56,0.0,5014.581,0.0
USEP,24 Sep 2020,11,62.54,0.0,5088.649,0.0
USEP,24 Sep 2020,12,65.76,0.0,5244.13,0.0
USEP,24 Sep 2020,13,64.67,0.0,5433.602,0.0
USEP,24 Sep 2020,14,68.83,0.0,5593.034,0.0
USEP,24 Sep 2020,15,68.85,0.0,5747.85,0.0
USEP,24 Sep 2020,16,69.63,0.0,5958.309,0.0
USEP,24 Sep 2020,17,76.36,0.0,6168.033,0.0
USEP,24 Sep 2020,18,76.6,0.0,6306.304,0.0
USEP,24 Sep 2020,19,74.07,0.0,6392.732,0.0
USEP,24 Sep 2020,20,88.89,0.0,6443.451,0.0
USEP,24 Sep 2020,21,93.73,0.0,6487.261,0.0
USEP,24 Sep 2020,22,93.11,0.0,6477.555,0.0
USEP,24 Sep 2020,23,93.14,0.0,6473.549,0.0
USEP,24 Sep 2020,24,88.17,0.0,6406.027,0.0
USEP,24 Sep 2020,25,85.66,0.0,6363.906,0.0
USEP,24 Sep 2020,26,86.75,0.0,6356.526,0.0
USEP,24 Sep 2020,27,91.1,0.0,6413.194,0.0
USEP,24 Sep 2020,28,92.66,0.0,6452.72,0.0
USEP,24 Sep 2020,29,93.76,0.0,6472.242,0.0
USEP,24 Sep 2020,30,102.15,0.0,6468.783,0.0
USEP,24 Sep 2020,31,102.15,0.0,6481.993,0.0
USEP,24 Sep 2020,32,106.37,0.0,6511.202,0.0
USEP,24 Sep 2020,33,109.38,0.0,6534.153,0.0
USEP,24 Sep 2020,34,116.5,0.0,6552.309,0.0
USEP,24 Sep 2020,35,107.54,0.0,6501.838,0.0
USEP,24 Sep 2020,36,95.84,0.0,6408.88,0.0
USEP,24 Sep 2020,37,92.81,0.0,6342.49,0.0
USEP,24 Sep 2020,38,93.84,0.0,6360.005,0.0
USEP,24 Sep 2020,39,93.1,0.0,6384.069,0.0
USEP,24 Sep 2020,40,90.7,0.0,6367.743,0.0
USEP,24 Sep 2020,41,88.67,0.0,6329.847,0.0
USEP,24 Sep 2020,42,78.82,0.0,6293.158,0.0
USEP,24 Sep 2020,43,77.8,0.0,6239.676,0.0
USEP,24 Sep 2020,44,67.82,0.0,6102.956,0.0
USEP,24 Sep 2020,45,65.74,0.0,5934.046,0.0
USEP,24 Sep 2020,46,62.69,0.0,5794.886,0.0
USEP,24 Sep 2020,47,60.67,0.0,5658.415,0.0
USEP,24 Sep 2020,48,57.9,0.0,5534.741,0.0
USEP,25 Sep 2020,1,62.52,0.0,5422.966,0.0
USEP,25 Sep 2020,2,60.58,0.0,5321.036,0.0
USEP,25 Sep 2020,3,63.25,0.0,5237.773,0.0
USEP,25 Sep 2020,4,62.72,0.0,5165.435,0.0
USEP,25 Sep 2020,5,62.86,0.0,5110.129,0.0
USEP,25 Sep 2020,6,62.52,0.0,5062.839,0.0
USEP,25 Sep 2020,7,62.23,0.0,5029.873,0.0
USEP,25 Sep 2020,8,60.55,0.0,5023.477,0.0
USEP,25 Sep 2020,9,60.52,0.0,5004.482,0.0
USEP,25 Sep 2020,10,60.53,0.0,5017.448,0.0
USEP,25 Sep 2020,11,62.54,0.0,5090.045,0.0
USEP,25 Sep 2020,12,64.06,0.0,5251.665,0.0
USEP,25 Sep 2020,13,65.81,0.0,5419.218,0.0
USEP,25 Sep 2020,14,68.7,0.0,5592.726,0.0
USEP,25 Sep 2020,15,67.93,0.0,5771.298,0.0
USEP,25 Sep 2020,16,80.96,0.0,6011.503,0.0
USEP,25 Sep 2020,17,188.15,0.0,6233.826,0.0
USEP,25 Sep 2020,18,206.04,0.0,6369.676,0.0
USEP,25 Sep 2020,19,254.29,0.0,6441.607,0.0
USEP,25 Sep 2020,20,255.47,0.0,6519.889,0.0
USEP,25 Sep 2020,21,230.7,0.0,6588.445,0.0
USEP,25 Sep 2020,22,247.03,0.0,6614.429,0.0
USEP,25 Sep 2020,23,245.94,0.0,6596.358,0.0
USEP,25 Sep 2020,24,228.59,0.0,6559.5,0.0
USEP,25 Sep 2020,25,228.09,0.0,6503.96,0.0
USEP,25 Sep 2020,26,208.29,0.0,6478.777,0.0
USEP,25 Sep 2020,27,228.14,0.0,6544.366,0.0
USEP,25 Sep 2020,28,451.19,0.0,6601.422,0.0
USEP,25 Sep 2020,29,228.69,1335.37,6566.571,35.0
USEP,25 Sep 2020,30,252.92,0.0,6604.31,0.0
USEP,25 Sep 2020,31,209.23,0.0,6603.818,0.0
USEP,25 Sep 2020,32,209.18,0.0,6604.071,0.0
USEP,25 Sep 2020,33,771.41,0.0,6568.769,0.0
USEP,25 Sep 2020,34,657.34,0.0,6517.762,0.0
USEP,25 Sep 2020,35,650.34,0.0,6437.516,0.0
USEP,25 Sep 2020,36,255.63,0.0,6330.701,0.0
USEP,25 Sep 2020,37,251.52,0.0,6283.173,0.0
USEP,25 Sep 2020,38,254.34,0.0,6295.464,0.0
USEP,25 Sep 2020,39,254.25,0.0,6313.53,0.0
USEP,25 Sep 2020,40,253.04,0.0,6277.388,0.0
USEP,25 Sep 2020,41,229.6,0.0,6250.336,0.0
USEP,25 Sep 2020,42,228.25,0.0,6212.42,0.0
USEP,25 Sep 2020,43,205.81,0.0,6147.616,0.0
USEP,25 Sep 2020,44,102.28,0.0,6042.277,0.0
USEP,25 Sep 2020,45,80.72,0.0,5919.26,0.0
USEP,25 Sep 2020,46,69.34,0.0,5822.017,0.0
USEP,25 Sep 2020,47,70.78,0.0,5700.754,0.0
USEP,25 Sep 2020,48,66.87,0.0,5533.672,0.0
USEP,26 Sep 2020,1,64.91,0.0,5347.327,0.0
USEP,26 Sep 2020,2,63.17,0.0,5229.707,0.0
USEP,26 Sep 2020,3,62.87,0.0,5157.001,0.0
USEP,26 Sep 2020,4,62.53,0.0,5072.203,0.0
USEP,26 Sep 2020,5,61.57,0.0,5000.252,0.0
USEP,26 Sep 2020,6,61.57,0.0,4945.463,0.0
USEP,26 Sep 2020,7,61.56,0.0,4915.255,0.0
USEP,26 Sep 2020,8,61.51,0.0,4899.123,0.0
USEP,26 Sep 2020,9,61.43,0.0,4899.093,0.0
USEP,26 Sep 2020,10,61.49,0.0,4883.825,0.0
USEP,26 Sep 2020,11,61.54,0.0,4923.918,0.0
USEP,26 Sep 2020,12,62.48,0.0,4989.497,0.0
USEP,26 Sep 2020,13,61.57,0.0,5060.404,0.0
USEP,26 Sep 2020,14,61.63,0.0,5143.105,0.0
USEP,26 Sep 2020,15,62.72,0.0,5225.577,0.0
USEP,26 Sep 2020,16,65.81,0.0,5401.202,0.0
USEP,26 Sep 2020,17,65.81,0.0,5587.945,0.0
USEP,26 Sep 2020,18,68.2,0.0,5744.326,0.0
USEP,26 Sep 2020,19,127.6,0.0,5853.71,0.0
USEP,26 Sep 2020,20,127.62,0.0,5910.612,0.0
USEP,26 Sep 2020,21,125.61,0.0,5961.385,0.0
USEP,26 Sep 2020,22,98.73,0.0,5962.633,0.0
USEP,26 Sep 2020,23,88.66,0.0,5964.283,0.0
USEP,26 Sep 2020,24,68.22,0.0,5910.13,0.0
USEP,26 Sep 2020,25,66.51,0.0,5874.704,0.0
USEP,26 Sep 2020,26,66.07,0.0,5845.351,0.0
USEP,26 Sep 2020,27,65.75,0.0,5814.348,0.0
USEP,26 Sep 2020,28,64.25,0.0,5782.222,0.0
USEP,26 Sep 2020,29,62.63,0.0,5761.244,0.0
USEP,26 Sep 2020,30,62.62,0.0,5743.247,0.0
USEP,26 Sep 2020,31,62.62,0.0,5716.881,0.0
USEP,26 Sep 2020,32,62.61,0.0,5691.992,0.0
USEP,26 Sep 2020,33,62.7,0.0,5671.227,0.0
USEP,26 Sep 2020,34,64.34,0.0,5656.431,0.0
USEP,26 Sep 2020,35,65.73,0.0,5626.388,0.0
USEP,26 Sep 2020,36,65.66,0.0,5604.549,0.0
USEP,26 Sep 2020,37,66.85,0.0,5657.614,0.0
USEP,26 Sep 2020,38,69.55,0.0,5735.31,0.0
USEP,26 Sep 2020,39,86.32,0.0,5816.058,0.0
USEP,26 Sep 2020,40,86.33,0.0,5841.226,0.0
USEP,26 Sep 2020,41,86.34,0.0,5835.143,0.0
USEP,26 Sep 2020,42,80.69,0.0,5815.735,0.0
USEP,26 Sep 2020,43,73.62,0.0,5785.204,0.0
USEP,26 Sep 2020,44,66.89,0.0,5711.737,0.0
USEP,26 Sep 2020,45,64.14,0.0,5592.234,0.0
USEP,26 Sep 2020,46,62.64,0.0,5465.171,0.0
USEP,26 Sep 2020,47,61.68,0.0,5359.941,0.0
USEP,26 Sep 2020,48,60.64,0.0,5228.201,0.0
USEP,27 Sep 2020,1,62.54,0.0,5101.292,0.0
USEP,27 Sep 2020,2,59.82,0.0,5000.734,0.0
USEP,27 Sep 2020,3,53.38,0.0,4916.696,0.0
USEP,27 Sep 2020,4,53.3,0.0,4842.763,0.0
USEP,27 Sep 2020,5,58.52,0.0,4767.81,0.0
USEP,27 Sep 2020,6,58.45,0.0,4732.876,0.0
USEP,27 Sep 2020,7,58.45,0.0,4702.912,0.0
USEP,27 Sep 2020,8,58.45,0.0,4673.181,0.0
USEP,27 Sep 2020,9,55.42,0.0,4658.366,0.0
USEP,27 Sep 2020,10,55.42,0.0,4667.521,0.0
USEP,27 Sep 2020,11,60.52,0.0,4706.426,0.0
USEP,27 Sep 2020,12,60.52,0.0,4746.394,0.0
USEP,27 Sep 2020,13,60.53,0.0,4793.734,0.0
USEP,27 Sep 2020,14,60.54,0.0,4831.466,0.0
USEP,27 Sep 2020,15,60.54,0.0,4870.729,0.0
USEP,27 Sep 2020,16,64.17,0.0,4948.012,0.0
USEP,27 Sep 2020,17,68.07,0.0,5077.377,0.0
USEP,27 Sep 2020,18,91.57,0.0,5185.827,0.0
USEP,27 Sep 2020,19,101.74,0.0,5268.781,0.0
USEP,27 Sep 2020,20,107.87,0.0,5351.119,0.0
USEP,27 Sep 2020,21,134.04,0.0,5406.947,0.0
USEP,27 Sep 2020,22,134.35,0.0,5425.853,0.0
USEP,27 Sep 2020,23,134.24,0.0,5418.562,0.0
USEP,27 Sep 2020,24,131.02,0.0,5393.816,0.0
USEP,27 Sep 2020,25,87.68,0.0,5366.501,0.0
USEP,27 Sep 2020,26,69.0,0.0,5373.996,0.0
USEP,27 Sep 2020,27,75.0,0.0,5404.919,0.0
USEP,27 Sep 2020,28,68.22,0.0,5418.602,0.0
USEP,27 Sep 2020,29,68.21,0.0,5429.322,0.0
